Request Type,Case Id,Case Start Date,Sub Category,Last Admin,Last Note,Last Note Date,Current User Id
Complaint,660762,17/04/2025,N/A,Obaid.AlKhuzaimi,Declined -  ???? ???????? ????. ??? ??????? ???? ???? ??? ???? ??????? ??? ??????? ??? ??? ????? ?? ????????? ?????? ???? ????? ????? ??? ??? ????.?? ??????? ??? ????? 80010 .,17/04/2025,
Complaint,660767,17/04/2025,,zainab.alshehhi,?? ??????? ??? ???? ??,18/04/2025,zainab.alshehhi
Complaint,660769,17/04/2025,Merge service period,Moysar.Salahaldeen,?? ????? ????? SR ????? ????? ??? ??????,18/04/2025,Moysar.Salahaldeen
Complaint,660784,17/04/2025,Service submission,zainab.alshehhi,"Complete -  ???? ???????? ????  ??? ??????? ???? ??? ?????? ??? ????? ????? ??? , ? ??????? ???????? ????? ????? ?????? ? ????? ???????? ????????  ??? ??? ????? ?? ????????? ?????? ?? ??? ?? ???? ??????? ????? ???? ????? ????? ??? ??? ???? ?? ??????? ??? ????? 80010",17/04/2025,
Complaint,660786,17/04/2025,Fines and penalties,,,,aws.alsamadi
Complaint,660788,17/04/2025,Insured registration,,,,nasreldeen.hanafi
Complaint,660797,17/04/2025,,zainab.alshehhi,"We have reviewed your request and would like to inform you that additional information is required to proceed. Kindly provide the following: employer contribution  code   We appreciate your cooperation, and once we receive the required information, we will proceed with processing your request",18/04/2025,
Complaint,660803,17/04/2025,Payment channel: UAE Direct Debit System (DDS),,,,aws.alsamadi
Complaint,660826,17/04/2025,Merge service period,Moysar.Salahaldeen,???? ????? ?????? ?? ?????? ?? 177 ? 66,18/04/2025,Mohamed.Sidahmed
Complaint,660827,17/04/2025,End of service,Moysar.Salahaldeen,"Complete -  ???? ???????? ???? ???? ????? ??? ????? ???? ???? ??? ??? ?????? ?? ??? ??????? ????? ??? ??? ??? ??? ?????? ????? ???????? ??? ?? ?????? ???????? ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010 ?? ????? ??? ?????.",18/04/2025,
Complaint,660853,17/04/2025,Contributions and proforma,,,,aws.alsamadi
Inquiry,660857,17/04/2025,EOS Shourak payment released request,ammar.alshehhi,"Complete -  ????? ???????? ????. ??? ??????? ???? ???? ????? ??? ????? ????? ????? ????? ?????? ??? ???? ????? ???? ?????? ???? ????????? ??? ?????? ??????: [https://gpssa.gov.ae/member/service/generateCertificates] ?????? ???????? ?????????? ????????. ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010 ?? ????? ??? ?????.",18/04/2025,
Complaint,660869,17/04/2025,Pension not received,fatima.bero,"??? ?????? ?? ??? ??? ????? ?????? , ???? ??????? ??? ????? ??????",18/04/2025,sara.musa
Complaint,660886,17/04/2025,Contributions and proforma,Mazen.Hamad,"Complete - Greetings, kindly redownlaod the excel tempalte and reenter the data as per the attachment procedure . please remove the dash in the emirates ID. Regards",17/04/2025,Safa.Bkaar
Complaint,660900,17/04/2025,,zainab.alshehhi,"Complete -  Thank you for contacting us. We would like to inform you that your support request has been resolved. As per our phone call, the legacy contribution is used only for the months before October 2024 only . If you have further inquiries or if the problem persists, please call 80010 or submit a new support request.",17/04/2025,
Inquiry,660905,17/04/2025,Fines and penalties,shaikha.humaid,"Complete -  Greeting, kindly find the attach guideline for Penalty Payment. Regard&#39;s",19/04/2025,Safa.Bkaar
Inquiry,660913,17/04/2025,Late Registration Penalty,,,,nasreldeen.hanafi
Inquiry,660915,17/04/2025,Late End of Service Penalty,ammar.alshehhi,"Complete - Kindly be informed that the request to review the amount of the fine or exemption from it is under review, and the amendment or cancellation will be done automatically on the Maashi platform within a month from the date of receiving the request without the need for any additional action by the employer if the terms and conditions apply. For further inquiries, please contact us on 80010.",18/04/2025,
Complaint,660920,17/04/2025,Contributions and proforma,,,,shaikha.humaid
Complaint,660934,17/04/2025,Payment channel: Fund Transfer System (FTS),,,,Mazen.Hamad
Complaint,660943,17/04/2025,Contributions and proforma,,,,aws.alsamadi
Inquiry,660970,17/04/2025,Fines and penalties,Mazen.Hamad,"Complete - Greetings, kindly login to your Ma&#39;ashi Portal - Invoiced Penalty - choose the penalties and generate the invoice .  kindly be informed that the employer onboarding files have been attached Regards",17/04/2025,Safa.Bkaar
Complaint,660993,17/04/2025,Beneficiary deregistration,Moysar.Salahaldeen,"Complete -  ???? ??????? ???? ???? ????? ???? ?? ???? ??? ????? ???? ?? ???? ???? ??????? ?? ??? ????? ???? ????? ??? ????? ?????? ?? ???? ???? ????? ?? ???? ????  [https://gpssa.gov.ae/employer/service/endOfService] ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010 ?? ????? ??? ?????.",18/04/2025,
Inquiry,660994,17/04/2025,Late Registration Penalty,,,,nasreldeen.hanafi
Complaint,661003,17/04/2025,Contributions and proforma,Obaid.AlKhuzaimi,"RECLASSIFY -   ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",17/04/2025,shaikha.humaid
Inquiry,661005,17/04/2025,,Waleed.Hassan,"Complete -  Thank you for contacting us. We would like to inform you that your support request has been resolved. we would like to confirm that the procedures pertaining to your inquiry submitted through Ma&#39;ashi platform has been communicated, as per the provided guidance, kindly apply for an end of service request from the portal and to apply please navigate to Services - Employer services - Apply for an end of services.  if you have further inquiries or if the problem persists, please call 80010 or submit a new support request.",18/04/2025,
Inquiry,661007,17/04/2025,Transferred service,,,,ammar.alshehhi
Complaint,661029,17/04/2025,Incorrect employment details,,,,nasreldeen.hanafi
Inquiry,661030,17/04/2025,Merge service period,Mohamed.Sidahmed,"Complete -  ???? ???? , ???? ????? ?? ?????? ????? ?? ?????? ???? ????? ????? ??????? ??? ?????? ??? ???? ?????? ????? ?? ????? ????????? , ????? ?? ??????????? ?????? ??????? ?? ???? ??????? ??? ????? 80010",18/04/2025,
Suggestion,661038,17/04/2025,Payment,,,,
Complaint,661040,17/04/2025,Eligibility criteria to receive pension,,,,Obaid.AlKhuzaimi
Complaint,661064,17/04/2025,End of service,Waleed.Hassan,"RECLASSIFY -  ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010",18/04/2025,ali.abdullah
Complaint,661066,17/04/2025,EOS Shourak payment released request,ammar.alshehhi,??? ? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ???????   ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.,18/04/2025,Hamad.Almheiri
Complaint,661068,17/04/2025,Contributions and proforma,,,,shaikha.humaid
Complaint,661078,17/04/2025,End of service,ammar.alshehhi,"Complete -   ????? ???????? ????. ?? ??????? ??? ?????? ???? ??????? ???? ???? ????? ??? ????????? ???????? ???????? ???   ????? ??????  ???? ????? : 624897 ???? ??????? ?????? ?????? ????? ?? ???? ??????? ??? ?? ???? ????? ??????? ????? ???????? ??? ?????? ?? ??? ????? ??? ???? ?????? ?? ????? ??????? &quot;  ????? ???????? ?????? ??????? ???????? ???? ??????? ????? ??? ?????",18/04/2025,
Inquiry,661079,17/04/2025,N/A,zainab.alshehhi,"Complete -  ????? ???????? ????. ??? ??????? ???? ???? ????? ??? ????? ????? ????? ????? ???? ?????? ??? ???? ??????? ??????? ???? ?????? ???? ????????? ??? ?????? ??????: [https://gpssa.gov.ae/pages/ar/services/end-service-gcc-nationals] ?????? ???????? ?????????? ????????. ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010 ?? ????? ??? ?????.",17/04/2025,
Complaint,661081,17/04/2025,General,,,,nasreldeen.hanafi
Complaint,661104,17/04/2025,Contributions and proforma,zainab.alshehhi,"RECLASSIFY -   ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",17/04/2025,aws.alsamadi
Complaint,661117,17/04/2025,Contributions and proforma,,,,shaikha.humaid
Complaint,661137,17/04/2025,Transferred service,,,,ammar.alshehhi
Complaint,661140,17/04/2025,End of service,Obaid.AlKhuzaimi,"RECLASSIFY -   ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",18/04/2025,ali.abdullah
Complaint,661148,17/04/2025,End of service,Obaid.AlKhuzaimi,"RECLASSIFY -   ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",18/04/2025,ali.abdullah
Complaint,661156,17/04/2025,End of service,Obaid.AlKhuzaimi,"RECLASSIFY -  ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",18/04/2025,ali.abdullah
Complaint,661162,17/04/2025,Contributions and proforma,Obaid.AlKhuzaimi,"RECLASSIFY -   ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",18/04/2025,aws.alsamadi
Complaint,661165,17/04/2025,Contributions and proforma,,,,Mariam.Almheiri
Inquiry,661174,17/04/2025,EOS Shourak payment released request,ammar.alshehhi,??? ? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ???????   ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.,18/04/2025,Hamad.Almheiri
Complaint,661175,17/04/2025,Contributions and proforma,aws.alsamadi,"?????  ???? ?????,, ???? ???? ????? ??? ????? ????? ???? ?????? ????? ??????? ???????? ???? ??????? ?????? ??????? ????? ???? ?????? ? ?????? ?????? ??????? ????????? ???????? ??? ????? IBAN ??????? ??????. ???? ???????",18/04/2025,
Complaint,661183,17/04/2025,Merge service period,,,,ammar.alshehhi
Complaint,661191,17/04/2025,Late End of Service Penalty,ammar.alshehhi,"Complete -  Kindly be informed that the request to review the amount of the fine or exemption from it is under review, and the amendment or cancellation will be done automatically on the Maashi platform within a month from the date of receiving the request without the need for any additional action by the employer if the terms and conditions apply. For further inquiries, please contact us on 80010.",19/04/2025,
Complaint,661196,17/04/2025,Service submission,,,,anas.hasan
Inquiry,661237,17/04/2025,General,,,,nasreldeen.hanafi
Inquiry,661242,17/04/2025,General,,,,nasreldeen.hanafi
Inquiry,661243,17/04/2025,Late Registration Penalty,,,,nasreldeen.hanafi
Complaint,661246,17/04/2025,Beneficiary deregistration,Moysar.Salahaldeen,"Complete -  ???? ??????? ???? ???? ????? ??? ????? ?????? ??? ???? ?????? https://gpssa.gov.ae/employer/service/endOfService  ??? ?? ???? ?? ??? ??????? ?? ??? ????? ?????? ????? ?? ?????? ????? ???? ?????? ?????? ???? ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010 ?? ????? ??? ?????.",18/04/2025,
Inquiry,661255,17/04/2025,Late End of Service Penalty,ammar.alshehhi,"Complete -  ?????? ????? ??? ??? ?????? ???? ??????? ?? ??????? ??? ?? ??? ???????? ? ? ???? ??????? ?? ??????? ???????? ??? ???? ????? ???? ??? ?? ????? ?????? ????? ??? ?????? ??? ?? ????? ????? ?? ??? ??? ????? ?? ??? ?????? ?????? ? ???????. ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010.",19/04/2025,
Complaint,661259,17/04/2025,Incorrect employment details,Waleed.Hassan,"RECLASSIFY -  ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010",18/04/2025,
Complaint,661262,17/04/2025,Late End of Service Penalty,,,,ammar.alshehhi
Complaint,661270,17/04/2025,Payment channel: Fund Transfer System (FTS),,,,aws.alsamadi
Complaint,661276,17/04/2025,Contributions and proforma,,,,aws.alsamadi
Complaint,661280,17/04/2025,Late End of Service Penalty,ammar.alshehhi,"Complete -    ??? ? ???????? ????. ?? ??????? ??? ?????  ???? ??????? ????  ?? ?????  ?????  ????? ??? ?????? ?????  ???? ????? : 662760 ? ? ????? ???  ???????   ????? ????????",18/04/2025,
Inquiry,661308,17/04/2025,End of service,ammar.alshehhi,"Complete -  ????? ???????? ????. ??? ??????? ???? ??? ?????? ??? ????? ????? ??? ?  ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010.",18/04/2025,
Complaint,661309,17/04/2025,,zainab.alshehhi,"We have reviewed your request and would like to inform you that additional information is required to proceed. Kindly provide the following:  Valid phone number  We appreciate your cooperation, and once we receive the required information, we will proceed with processing your request",18/04/2025,
POPInquiry,661313,17/04/2025,????? ??????,zainab.alshehhi,?????? ????,18/04/2025,zainab.alshehhi
Complaint,661324,17/04/2025,Contributions and proforma,,,,shaikha.humaid
Complaint,661334,17/04/2025,Contributions and proforma,Waleed.Hassan,"RECLASSIFY - ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010",17/04/2025,Mariam.Almheiri
Complaint,661335,17/04/2025,General,,,,nasreldeen.hanafi
Inquiry,661342,17/04/2025,Late Registration Penalty,,,,nasreldeen.hanafi
Complaint,661371,17/04/2025,Incorrect employment details,zainab.alshehhi,"RECLASSIFY -  ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",18/04/2025,
Complaint,661372,17/04/2025,Incorrect employment details,zainab.alshehhi,"RECLASSIFY -   ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",18/04/2025,
Complaint,661389,17/04/2025,Contributions and proforma,,,,aws.alsamadi
Complaint,661402,17/04/2025,Merge service period,,,,sara.musa
Complaint,661411,17/04/2025,Incorrect employment details,zainab.alshehhi,"RECLASSIFY -   ????? ???????? ????. ??? ??????? ???? ???? ????? ???????? ??????? ??????? ? ? ??? ??? ????? ?? ????????? ?????? ???? ??????? ??? ????? 80010.",18/04/2025,
Complaint,661414,17/04/2025,Payment channel: Fund Transfer System (FTS),shaikha.humaid,"Complete -  Kindly note that the status of the December 2024 contribution invoice is Pending.  Please Review and approve the invoice by the authorized individuals within your organization, select the FTS payment method, issue the invoice, and transfer the amount to GPSSA&#39;s account.  Regards,",19/04/2025,
Suggestion,661416,17/04/2025,General,,,,
Complaint,661428,17/04/2025,General,,,,Gerier.Ismail
Complaint,661429,17/04/2025,Late End of Service Penalty,aws.alsamadi,RECLASSIFY -  ?????? ????? ??? ????? ???? . ????,18/04/2025,ali.abdullah
Complaint,661432,17/04/2025,Payment,zainab.alshehhi,?? ??????? ??? ???? ??,18/04/2025,zainab.alshehhi
Inquiry,661434,17/04/2025,Merge service period,ammar.alshehhi,"Complete -   ????? ???????? ????.  ?? ??????? ??? ?????? ???? ??????? ????? ?? ??????? ?????? ?? ??????: ?????    ???? ??? ??????? ? ? ??? ??  ????? ??? ??? ???  ??? ????? ??????  ???? ????? : 635477    ??? ????????  ????? ????????",18/04/2025,
Complaint,661437,17/04/2025,,,,,zainab.alshehhi
Inquiry,661467,17/04/2025,Late Registration Penalty,,,,Gerier.Ismail
Complaint,661478,17/04/2025,Payment channel: Fund Transfer System (FTS),,,,aws.alsamadi
Complaint,661480,17/04/2025,Payment channel: Fund Transfer System (FTS),,,,aws.alsamadi
POPInquiry,661483,17/04/2025,????? ??????,zainab.alshehhi,?? ??????? ? ?? ???? ??,18/04/2025,zainab.alshehhi
Complaint,661487,17/04/2025,Payment channel: Fund Transfer System (FTS),,,,aws.alsamadi
Complaint,661500,17/04/2025,End of service remuneration,,,,Gerier.Ismail
Complaint,661511,17/04/2025,Beneficiary deregistration,Moysar.Salahaldeen,"Complete -  ???? ??????? ???? ???? ????? ??? ??? ????? ?? ?????? ?? ??? ???????? ??? ?? ?????? ?? ?????? ?????? ????? ?????? ?? ????? ??? ????? ?????? ?? ??? ??? ????? ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010 ?? ????? ??? ?????.",18/04/2025,
Inquiry,661520,17/04/2025,Fines and penalties,Mazen.Hamad,"?? ??????? ??? ?????? ???? ??????? ???? ???? ????? ??? ????????? ???????? ???????? ????????. ???? ??????? ??????? ???? ????? ???? ???? ?? ????? ???? ??? ??????? ?? ?????",18/04/2025,
Complaint,661521,17/04/2025,Fines and penalties,Mazen.Hamad,"Complete -  Greetings, as per our phone call kindly note that the system will automatically cancel the undue contribution along with the accrual penalty after completing the EOS file. Regards",18/04/2025,Safa.Bkaar
Inquiry,661522,17/04/2025,,zainab.alshehhi,"Declined - Thank you for contacting us. We would like to inform you that your support request will be closed as per your confirmation that this inquiry was not applied from your side .For further inquiries or if the problem still persists, please contact us on 80010 or submit a new support request.",18/04/2025,
Inquiry,661527,17/04/2025,Merge years estimation letter,zainab.alshehhi,"Complete -  ????? ???????? ????. ??? ??????? ???? ???? ????? ??? ????? ????? ????? ?? ??? ???? - ????  ???? ?????? ???? ????????? ??? ?????? ??????: [https://gpssa.gov.ae/pages/ar/services/merge-service-period-civil] ?????? ???????? ?????????? ????????. ??? ??? ????? ?? ????????? ??????? ???? ??????? ??? ????? 80010 ?? ????? ??? ?????.",18/04/2025,
